NaamWetenschappelijk,Jaar,year_est,year_se,intercept,listlength,listlength_est,listlength_se,prop_est,prop_lwr,prop_upr
Geranium molle L.,1992,0.011826681517512032,0.0890645397492135,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8158196542976858,0.7875380580970057,0.8410961903070371
Geranium molle L.,1993,0.017703131258885414,0.08130849234328358,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8167009993423004,0.7910948195169689,0.8398041170518193
Geranium molle L.,1994,0.023318964131921048,0.07441356341741563,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8175401974494085,0.7942837637368312,0.8387013828462664
Geranium molle L.,1995,0.028546442144043036,0.06856324206049158,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8183186770574258,0.7970359925810926,0.8378237631458605
Geranium molle L.,1996,0.03325197189140416,0.06390061250628465,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8190172157153617,0.7992962907394567,0.8371950768897742
Geranium molle L.,1997,0.037302969925397084,0.06048785134927482,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.819616911287516,0.8010354423449134,0.8368165567889186
Geranium molle L.,1998,0.040573250137513894,0.058274361603072235,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8200999006948618,0.8022593715359342,0.8366585426292147
Geranium molle L.,1999,0.04294717413439089,0.057092261457030585,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8204498739663101,0.8030099477889702,0.836659871476335
Geranium molle L.,2000,0.04432278460861305,0.05668679259210169,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8206524284082264,0.8033555977077712,0.836737025058366
Geranium molle L.,2001,0.04461411707723048,0.056768619850578975,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.82069530330397,0.803375766899657,0.8367991704781164
Geranium molle L.,2002,0.04375285814238312,0.05706512438166391,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8205685301495926,0.8031459447999131,0.836762533270678
Geranium molle L.,2003,0.041689489460479394,0.057355744634531726,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8202645273998693,0.8027274901479441,0.8365599868476671
Geranium molle L.,2004,0.03839402650603384,0.05748987972489946,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8197781623329503,0.802162542495651,0.8361456649173085
Geranium molle L.,2005,0.03385643042278034,0.05739320031578642,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8191067961275103,0.8014722165264817,0.8354964640682884
Geranium molle L.,2006,0.028086740066984986,0.05706855072554497,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8182503216681037,0.8006562302120982,0.8346123235179173
Geranium molle L.,2007,0.021114939964133248,0.056594803694280535,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8172111969576781,0.7996929740591183,0.8335162883230637
Geranium molle L.,2008,0.012990548457816758,0.05612360463412207,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8159944702763038,0.7985400561828049,0.8322543106890649
Geranium molle L.,2009,0.0037818789458955032,0.05587066877741783,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8146077863223455,0.7971363656106171,0.8308937111182249
Geranium molle L.,2010,-0.006425104088680609,0.05609593516937023,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8130613554677004,0.7954074803802766,0.8295184095735813
Geranium molle L.,2011,-0.017528443338496402,0.05706784383650489,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8113678609696067,0.7932760742247716,0.8282191795113932
Geranium molle L.,2012,-0.029412500410188436,0.059014458723945395,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8095422716122381,0.7906767972572725,0.8270793236868346
Geranium molle L.,2013,-0.04195108919524859,0.06207639069269923,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8076015200152348,0.7875712741756793,0.8261599696435057
Geranium molle L.,2014,-0.05501162624506964,0.06628236103678041,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.805564000072549,0.7839566886290481,0.8254913271662342
Geranium molle L.,2015,-0.06846051815580437,0.07155776894401393,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8034488311005459,0.7798641983685627,0.8250734497760255
Geranium molle L.,2016,-0.08217002693487686,0.07775781491367333,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.8012748317516841,0.7753490695688618,0.8248843847917392
Geranium molle L.,2017,-0.09602687025599585,0.08470759093332925,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.7990591440080069,0.770477460940725,0.8248905539863117
Geranium molle L.,2018,-0.10994282274327166,0.09223647755583683,2.0426919071366805,130,-0.5662406872791116,0.0477476480512896,0.7968154468139134,0.7653135842661695,0.8250554243942012
Geranium purpureum Vill.,1995,-2.0710965153475853,0.7312487669537844,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.059829680470303126,0.01452780207496855,0.21550405973691183
Geranium purpureum Vill.,1996,-1.9754686700797786,0.6485709585300049,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.06544066051664195,0.018778727944671985,0.20394962844039927
Geranium purpureum Vill.,1997,-1.8790129906457929,0.56926909692344,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.07159281734927907,0.024103161873503903,0.19404505539767344
Geranium purpureum Vill.,1998,-1.7805368363864615,0.4951809139443976,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.07842080128882417,0.030639060952710514,0.18639033464934682
Geranium purpureum Vill.,1999,-1.678573041394806,0.4285645631528677,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.0861138526948802,0.03845085162662937,0.18169486437027466
Geranium purpureum Vill.,2000,-1.5715482043667637,0.3718875396939579,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.09491811290637904,0.04748074997932589,0.1807557209463398
Geranium purpureum Vill.,2001,-1.4578908546521039,0.32740996381359394,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.10514197239664692,0.05753130605572574,0.18444258603008287
Geranium purpureum Vill.,2002,-1.336065722656982,0.2964003311443211,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.11716776512177024,0.068349146195542,0.19360905418701177
Geranium purpureum Vill.,2003,-1.2047030865602677,0.27817235010725055,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.13145375045438815,0.07984091696214485,0.2088583010543229
Geranium purpureum Vill.,2004,-1.0626662307172199,0.26981895767055064,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.1485361225932594,0.09230862744906376,0.2303225198775086
Geranium purpureum Vill.,2005,-0.9090824733135154,0.26712985644716675,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.1690261146785827,0.10651869951648923,0.2576372479231972
Geranium purpureum Vill.,2006,-0.7433622799527551,0.26601020628538513,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.1935938762715375,0.12359206040482505,0.2901193360282945
Geranium purpureum Vill.,2007,-0.5652096251446496,0.26343707249846,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.22293005589966564,0.14485393039818337,0.3269971414752215
Geranium purpureum Vill.,2008,-0.37462573601385774,0.25778406700515877,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.25767493266873526,0.17169574796698767,0.3676014982995932
Geranium purpureum Vill.,2009,-0.17190731804412035,0.24885506128237891,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.2983075951189629,0.20536726796746918,0.4115261648705557
Geranium purpureum Vill.,2010,0.04236067051571846,0.23791666605006548,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.3449974739175681,0.24658019088217845,0.458776621393054
Geranium purpureum Vill.,2011,0.26731865572457686,0.22779269792403622,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.39743982138442024,0.2948945756651783,0.5098590679109016
Geranium purpureum Vill.,2012,0.5018544720202456,0.22277122776548106,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.454722326657276,0.3481568993912424,0.5656031728886177
Geranium purpureum Vill.,2013,0.7446367450470004,0.22769917166047246,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.515288751742711,0.4027008096034121,0.6263459349604751
Geranium purpureum Vill.,2014,0.9941635686830044,0.24598346721151673,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.5770563338778025,0.45480716707499663,0.6905448675610373
Geranium purpureum Vill.,2015,1.2488313209481352,0.27795736255033354,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.6376938307346653,0.5023634644258004,0.7542266923448369
Geranium purpureum Vill.,2016,1.5070292851806661,0.32135876634776095,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.6949929090703045,0.5450894453717043,0.8124919380412955
Geranium purpureum Vill.,2017,1.7672664302464973,0.3730329478740033,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.7472131349332645,0.5836409192896608,0.8617461986858517
Geranium purpureum Vill.,2018,2.028337193805598,0.4301545433918112,0.022818609644713425,130,-0.7062812773761563,0.2877342278214432,0.7932904126132934,0.6188253556819602,0.9007140362118219
Geranium pusillum L.,1990,-0.41962508417037714,0.10697987445799381,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.6631145600327726,0.6137837175877617,0.7091304430887798
Geranium pusillum L.,1991,-0.36848107320129725,0.09616694281894232,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.674442833413784,0.630884909703932,0.7151811963106531
Geranium pusillum L.,1992,-0.3175557143349829,0.08600715144534406,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.6855236671375147,0.6473154953165541,0.7213742332603467
Geranium pusillum L.,1993,-0.2671753641284603,0.07677448006791088,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.6962818821059147,0.6628689527734681,0.7277434008779975
Geranium pusillum L.,1994,-0.2177590678916243,0.0687984237505408,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7066296414173693,0.6773180959002819,0.7343229993242892
Geranium pusillum L.,1995,-0.1697793442285383,0.06242102577480633,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7164765279378925,0.6904467071289805,0.7411381695461081
Geranium pusillum L.,1996,-0.1237303716324231,0.05791366245869924,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.725736871852568,0.7020904283582848,0.7481795906182529
Geranium pusillum L.,1997,-0.08010259264738391,0.05536249658883273,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7343346321010659,0.7121814201960681,0.7553684271099759
Geranium pusillum L.,1998,-0.03936278526673518,0.05458582332035807,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7422062136192755,0.7207722573486056,0.762536922022289
Geranium pusillum L.,1999,-0.0019387101833334142,0.05516016128863688,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7493016484936903,0.7280142377814032,0.7694505880967556
Geranium pusillum L.,2000,0.031792479935847426,0.05654660259680942,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.755584577923006,0.7341008260524452,0.7758624986441386
Geranium pusillum L.,2001,0.061512791855877734,0.058226225021078146,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7610314461769604,0.739214568289465,0.7815624950952983
Geranium pusillum L.,2002,0.08696952588463952,0.059778569886483925,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.765630266064002,0.7435004200982407,0.7863993485798741
Geranium pusillum L.,2003,0.10797950755604302,0.060904180505484504,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7693792484253956,0.7470614867112806,0.7902806266931284
Geranium pusillum L.,2004,0.12443182040866438,0.06141941321701291,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7722855157284554,0.7499644901920286,0.7931634690760466
Geranium pusillum L.,2005,0.13628932947385686,0.061245301781207746,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7743640491977404,0.752246291523055,0.7950452569816319
Geranium pusillum L.,2006,0.14358916972026706,0.06040051135066971,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7756369541310207,0.7539178645625167,0.7959579260733225
Geranium pusillum L.,2007,0.14644225760931895,0.05900138592134435,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7761330701764232,0.7549648280878102,0.7959668319508981
Geranium pusillum L.,2008,0.1450317676071026,0.057268346105953626,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7758879013459982,0.7553448983195097,0.7951737161846623
Geranium pusillum L.,2009,0.13961039940573558,0.05553367650892535,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7749437922599461,0.7549839855653782,0.7937218641099121
Geranium pusillum L.,2010,0.13049614624014746,0.054237807987743074,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7733502303455114,0.7537754241566954,0.7917986814618792
Geranium pusillum L.,2011,0.11806616077731259,0.05389071311420237,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7711641070945762,0.7515908022525983,0.7896268286663088
Geranium pusillum L.,2012,0.10274820371008735,0.05497704026659886,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7684497251977336,0.748310919501667,0.7874348658597787
Geranium pusillum L.,2013,0.08500905303178566,0.05782347911684039,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.765278294533701,0.7438720676968555,0.785411565008472
Geranium pusillum L.,2014,0.06533915128651359,0.06250608436259453,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7617266226002567,0.7383010557245261,0.7836697023457458
Geranium pusillum L.,2015,0.044232676967491516,0.06886531611915901,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7578746792996286,0.7317131776995476,0.7822442869812918
Geranium pusillum L.,2016,0.0221621486787823,0.07660433031686836,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7538017073113064,0.7242782438734012,0.7811192433745378
Geranium pusillum L.,2017,-4.5338826971819124e-4,0.08539389160756891,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7495805609358485,0.7161794814522483,0.7802569386266142
Geranium pusillum L.,2018,-0.023287577320984187,0.09494087928577646,1.6432170831475863,130,-0.5463871651308896,0.04564277393927561,0.7452699871941667,0.7075802089348129,0.7796149842048699
Geranium pyrenaicum Burm. f.,1990,-0.6009121097721571,0.1523378660372857,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.38163523644488795,0.31275107554752507,0.455632623311458
Geranium pyrenaicum Burm. f.,1991,-0.5596940550600805,0.14398548090505908,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.39140857439981486,0.3253338371260289,0.46171900561879414
Geranium pyrenaicum Burm. f.,1992,-0.5184758850249266,0.13579086029085607,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.4012698104233885,0.33810314198513564,0.4678954058747752
Geranium pyrenaicum Burm. f.,1993,-0.47725742753735373,0.12778439726518548,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.41121169270232605,0.35102714029901544,0.47417555876297374
Geranium pyrenaicum Burm. f.,1994,-0.43603846158144655,0.12000366648591035,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.421226724811041,0.3640689375744592,0.4805767140164998
Geranium pyrenaicum Burm. f.,1995,-0.3948187379380168,0.11249522242561305,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.43130718203467483,0.3771858049507708,0.48712049353188164
Geranium pyrenaicum Burm. f.,1996,-0.3535979959638607,0.10531677986716069,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.4414451299275538,0.39032824006186134,0.4938339205912709
Geranium pyrenaicum Burm. f.,1997,-0.3123759769862157,0.09853968890645527,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.4516324449581398,0.4034389311129299,0.500750566679507
Geranium pyrenaicum Burm. f.,1998,-0.27115243481364837,0.09225140982770723,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.46186083705980646,0.4164517850160899,0.507911652849196
Geranium pyrenaicum Burm. f.,1999,-0.22992714383351248,0.08655731697678737,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.47212187388116544,0.4292913741728265,0.515366748613025
Geranium pyrenaicum Burm. f.,2000,-0.18869990512521412,0.0815805855746185,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.48240700651008334,0.4418734479750457,0.5231734197285643
Geranium pyrenaicum Burm. f.,2001,-0.1474705509704556,0.07745826552610473,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.4927075964317625,0.45410747567757886,0.5313948556096783
Geranium pyrenaicum Burm. f.,2002,-0.10623894808853326,0.07433140778401691,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5030149434730304,0.4659022825874546,0.5400944118142899
Geranium pyrenaicum Burm. f.,2003,-0.06500499986824208,0.07232821740884467,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5133203144819481,0.4771752329099064,0.5493266117106177
Geranium pyrenaicum Burm. f.,2004,-0.023768647809217752,0.07154244563719481,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5236149724935957,0.4878637165027622,0.5591258475836394
Geranium pyrenaicum Burm. f.,2005,0.017470127674534104,0.07201363003849462,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5338902061389778,0.4979354456693491,0.5694962726505673
Geranium pyrenaicum Burm. f.,2006,0.05871130699701908,0.07371773251801704,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5441373590639015,0.507393138659014,0.5804073050083332
Geranium pyrenaicum Burm. f.,2007,0.09995483165787292,0.0765728943449935,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5543478591378732,0.5162712303181622,0.5917971008589067
Geranium pyrenaicum Burm. f.,2008,0.1412006050458906,0.08045736169066212,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5645132472489517,0.5246262455727049,0.60358235921743
Geranium pyrenaicum Burm. f.,2009,0.1824484938803684,0.08523140720733637,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5746252054984727,0.532525142926835,0.6156701488996299
Geranium pyrenaicum Burm. f.,2010,0.22369833044300877,0.09075574663530717,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5846755846289601,0.5400355347191264,0.6279678491215213
Geranium pyrenaicum Burm. f.,2011,0.2649499158132176,0.09690314721095838,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.5946564305386888,0.5472194872373615,0.6403894987742154
Geranium pyrenaicum Burm. f.,2012,0.30620302437834873,0.10356365149865063,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.6045600097565785,0.5541306678247914,0.6528587854964303
Geranium pyrenaicum Burm. f.,2013,0.34745740994696883,0.11064544320067746,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.6143788337706443,0.5608137796820344,0.6653097321950386
Geranium pyrenaicum Burm. f.,2014,0.38871281384631523,0.1180733790212958,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.6241056821214319,0.5673052301997246,0.6776861336523576
Geranium pyrenaicum Burm. f.,2015,0.42996897543318424,0.12578659898335828,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.6337336241880085,0.5736342973248945,0.6899404773462546
Geranium pyrenaicum Burm. f.,2016,0.4712256454883876,0.13373601173543975,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.6432560396075149,0.5798243781277703,0.7020327631541665
Geranium pyrenaicum Burm. f.,2017,0.51248260299601,0.14188202501004493,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.652666637279403,0.58589412494554,0.7139294156784807
Geranium pyrenaicum Burm. f.,2018,0.5537396758267095,0.15019264784819183,0.5165184624201792,130,-0.398219594273739,0.08942651691348306,0.661959472911724,0.5918584010167235,0.725602356739648
Geranium robertianum L.,1990,-1.0301243972837013,0.11498916633263942,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.654538694189489,0.6008652760013181,0.7045434868559288
Geranium robertianum L.,1991,-0.9432516293090197,0.10347594577882062,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.673909928727958,0.6269071057493651,0.7176581399784828
Geranium robertianum L.,1992,-0.8565569192974144,0.09274842841373036,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.6926670054725554,0.6518362994325513,0.7306876849914882
Geranium robertianum L.,1993,-0.7703060336560944,0.08312338254514227,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.7107169081760731,0.6753803140063661,0.7436668507062156
Geranium robertianum L.,1994,-0.6848402192945234,0.07497278666233895,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.727967377171999,0.697282089783895,0.7566278583484148
Geranium robertianum L.,1995,-0.6005442687625616,0.06866500200929854,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.744336328606524,0.7173389906119727,0.769583371549943
Geranium robertianum L.,1996,-0.5178206132044142,0.06446085505314729,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.7597581155135673,0.7354460791831701,0.7824966784727578
Geranium robertianum L.,1997,-0.43706864141765034,0.06238965110714027,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.7741869290533673,0.7516303553560646,0.7952529816536954
Geranium robertianum L.,1998,-0.35866847112191286,0.06218560083561788,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.7875978136307715,0.7660490612034336,0.8076601011123905
Geranium robertianum L.,1999,-0.2829684465439016,0.06334997567581276,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.7999858638292755,0.778941067220285,0.8194914712834482
Geranium robertianum L.,2000,-0.21027569958310832,0.06529862567941522,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8113641851138796,0.790559545506613,0.8305451834896063
Geranium robertianum L.,2001,-0.14084918602805468,0.06749498413823724,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8217611495016715,0.8011241717490842,0.8406825329145722
Geranium robertianum L.,2002,-0.07489469028181503,0.06951793756683272,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.831217384817365,0.810804162651413,0.8498360362775473
Geranium robertianum L.,2003,-0.012561379317434743,0.07107719170622763,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8397828252022901,0.819721045608694,0.857998832946832
Geranium robertianum L.,2004,0.04606042274314551,0.07200558146808209,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8475140403137672,0.8279579890796738,0.865209044205061
Geranium robertianum L.,2005,0.10094047527204011,0.07224775626088237,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8544719636715102,0.8355686594161834,0.8715362221280132
Geranium robertianum L.,2006,0.15210901889713466,0.07185316779650126,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8607200629387347,0.842583438202833,0.8770719508883971
Geranium robertianum L.,2007,0.1996563777403698,0.07097464043630766,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8663229375594595,0.849013102279334,0.8819242830358006
Geranium robertianum L.,2008,0.2437317187747911,0.06986978091051237,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8713452898928445,0.8548510288078363,0.8862146831184522
Geranium robertianum L.,2009,0.28454082640347256,0.06889813962883012,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8758511910867104,0.8600757191998686,0.8900754061225381
Geranium robertianum L.,2010,0.32234265641493626,0.06850151257839435,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8799035485320486,0.8646562382397665,0.8936444383894605
Geranium robertianum L.,2011,0.3574443407086737,0.06915227962427702,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8835636746128948,0.868563201820449,0.8970550968029692
Geranium robertianum L.,2012,0.39019422351138455,0.07126601550165515,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8868908544801882,0.871785263779033,0.9004200657711925
Geranium robertianum L.,2013,0.4209724225427123,0.07510494047619644,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8899418128243685,0.8743452221697338,0.903815477207926
Geranium robertianum L.,2014,0.4501783266002248,0.0807232104785664,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8927699862968405,0.8763061943877447,0.9072743041285644
Geranium robertianum L.,2015,0.47821436682812907,0.08798491049863956,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8954245203043587,0.8777634466117161,0.9107932039349124
Geranium robertianum L.,2016,0.5054653357762838,0.09663470682331955,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.8979489275359817,0.878827169729786,0.9143472591876705
Geranium robertianum L.,2017,0.5322724803541533,0.10637688124453686,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.9003793712753058,0.8796048133521325,0.917903787946709
Geranium robertianum L.,2018,0.5589015669689467,0.11693517528127562,2.2854418140383914,130,-0.6162673550999725,0.052487751673144935,0.9027425679630047,0.8801873674601941,0.9214306886740325
Geum urbanum L.,1990,-1.1649397820012066,0.09692900462402373,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.6317705448482243,0.5856380316383321,0.6756118675504823
Geum urbanum L.,1991,-1.0893333738573978,0.0919461343238423,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.6491776438616518,0.6062399479242314,0.6898287212635792
Geum urbanum L.,1992,-1.0137269328443108,0.0871209990412433,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.6661966504528167,0.6263970549866095,0.7037615423213904
Geum urbanum L.,1993,-0.9381204099017976,0.08248129602440153,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.6827934751321396,0.6460398339973059,0.7174001768435513
Geum urbanum L.,1994,-0.8625137420361041,0.07806005437043856,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.6989380476376063,0.6651045681361408,0.7307372233093585
Geum urbanum L.,1995,-0.7869068582150044,0.07389637395134713,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7146044228152331,0.6835339114890476,0.7437679619805163
Geum urbanum L.,1996,-0.711299684150211,0.07003599054654097,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7297708150615914,0.7012773945822913,0.7564901431323027
Geum urbanum L.,1997,-0.6356921461150488,0.06653141009759676,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7444195660883832,0.718291943452544,0.7689035634858037
Geum urbanum L.,1998,-0.5600841739402604,0.06344123299292057,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7585370522366033,0.7345425080261566,0.7810093483355349
Geum urbanum L.,1999,-0.4844757033219355,0.06082819904740806,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7721135386579744,0.7500028865318188,0.7928088715104173
Geum urbanum L.,2000,-0.4088666775639078,0.05875552803087892,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7851429883904882,0.7646567675959943,0.8043023144167782
Geum urbanum L.,2001,-0.3332570488632614,0.05728144752895988,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.7976228347002053,0.7784988686804885,0.8154870108464046
Geum urbanum L.,2002,-0.2576467792324516,0.05645246278217564,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.8095537250767968,0.7915358487049114,0.8263559259925133
Geum urbanum L.,2003,-0.18203584113544105,0.05629676311349133,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.8209392450014315,0.8037865131013268,0.8368967773374901
Geum urbanum L.,2004,-0.10642421789850937,0.05681968317509853,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.8317856291054381,0.8152808664305133,0.847092266744102
Geum urbanum L.,2005,-0.030811903939274236,0.058002798666275564,2.187121335312866,130,-0.48236155033238676,0.06283530563562087,0.8421014666624663,0.8260578857764189,0.8569215727380229
