name;YearMeanMean;YearMean05;YearMean95;YearPrecMean;YearPrec05;YearPrec95;GSMeanMean;GSMean05;GSMean95;Area (km²);EasternLim;WesternLim;NorthernLim;SouthernLim
Polystichum braunii;6,031394377;1,309374249;9,49702187;736,5160396;516,9324106;1295,612914;12,15789498;6,11731878;16,88028925;355200;45,17;5,17;62,5;40,17
Castanea sativa;13,37400634;7,614358681;17,58186579;728,0305094;517,0307957;1213,566589;18,06633797;12,55535822;21,74836512;1830400;42,5;-9,17;46,83;35,5
Centaurium erythraea;9,075509074;3,752777923;15,83974191;707,0151552;439,046941;1320,813477;15,28767608;11,62715411;20,69323103;6908000;55,5;-11,17;59,5;28,83
Pulmonaria mollis;6,405616071;1,43058452;11,11919339;734,6619835;505,6967635;1354,023127;14,49682274;11,06997882;17,71770674;1781200;59,83;6,17;59,83;40,5
Pyrola rotundifolia;4,398498915;-1,247612367;9,443779109;706,893933;495,4293676;1249,128244;11,88972459;6,544697778;16,00828833;6660400;59,83;-5,83;70,17;37,83
Ranunculus illyricus;9,433653431;6,025846831;13,84538529;735,3794497;508,0819707;1339,767832;16,43703391;13,51730225;19,63057642;1529200;44,83;13,5;53,17;37,5
Ranunculus platanifolius;5,690706648;-0,067330214;13,68321325;753,8075709;519,8541791;1346,340602;11,41884498;5,00647858;19,28144504;499600;25,17;5,83;65,17;42,5
Rhamnus alpina;10,36681278;5,47523261;13,91417354;720,4322984;514,8066776;1265,577744;15,29994973;9,255280154;19,04141474;306800;15,5;-5,5;47,5;36,83
Rhododendron hirsutum;6,06302125;2,483990713;9,264491716;733,4051086;519,914742;1273,985034;11,40623052;7,202398543;14,84273962;68800;16,17;7,5;48,17;44,83
Cyanus montanus;7,642636971;3,137556138;11,24815233;743,2395254;520,2552721;1304,8617;12,75399699;7,027802131;16,4022076;327600;15,17;-0,5;51,83;41,83
Rhododendron tomentosum;2,89382639;-2,390400271;8,342474798;731,3947374;510,01742;1297,853975;10,86016326;5,84419136;14,47977782;3616800;59,83;9,17;69,83;48,83
Rhynchospora alba;6,952440349;2,202833594;11,84578438;727,1320278;518,6025701;1196,015645;12,87900075;8,863372679;16,13686221;3664400;43,83;-10,5;66,17;41,17
Rorippa palustris;6,036096032;0,040963336;11,35913507;718,069033;483,324719;1311,093077;13,23666175;7,812581012;18,03372573;7417200;59,83;-10,5;68,83;38,83
Centaurea scabiosa;6,778016471;1,658765181;12,09351187;717,9985997;491,2568114;1266,619108;13,7589647;10,2178447;17,66834796;6931200;59,83;-9,5;65,17;39,83
Rorippa sylvestris;7,99594488;3,314019621;12,94112753;723,4114268;498,1049715;1328,535239;14,65832654;11,20411258;19,08091251;6070800;49,83;-7,83;63,83;36,5
Rosa gallica;9,848568628;5,244660049;15,53055914;734,3970663;515,5189102;1250,258753;15,62770876;11,04711421;20,51507923;2148400;43,83;-8,5;51,5;36,17
Rosa mollis;7,06770578;1,457871861;10,33978776;720,7114089;517,9146313;1253,051155;11,54492762;6,869588881;15,04151302;744400;47,17;-10,5;68,83;40,17
Rosa pendulina;8,611945135;2,67905188;14,17077136;726,1062932;515,6962065;1270,218369;14,61078932;7,69157965;19,44134308;746800;26,83;-1,5;50,5;39,83
Rosa tomentosa;8,477682563;5,571677575;11,79946148;736,4375088;516,8299759;1282,248348;14,05255577;10,82061365;17,25251556;3824000;48,17;-10,5;60,83;38,17
Rubus hirtus;8,637351177;4,566545691;12,96666163;741,4230563;521,8656419;1239,474174;14,57629188;10,48079962;18,62564496;1174000;42,5;-1,17;52,17;37,5
Centaurea stoebe;6,413133937;3,058559385;10,45814333;717,4363264;505,7184274;1255,383541;15,0724065;13,30407559;17,60002655;1808400;59,83;8,17;56,17;41,5
Rubus ulmifolius;12,85517633;7,748914021;17,91777525;722,8909686;477,0745309;1310,21914;16,89333837;11,43534269;21,74923492;2814400;17,17;-14,5;59,17;28,17
Rumex acetosella;6,82305798;-0,637793118;15,45787043;697,4013389;403,9772253;1278,106349;13,47364974;6,805363049;20,48097737;9326800;59,83;-10,17;71,17;30,83
Rumex arifolius;8,854472076;2,483990713;13,95606082;714,8025676;520,8106085;1176,72829;14,74526096;8,255698323;19,37085692;744400;49,5;-0,83;50,83;38,83
Ruscus aculeatus;13,45135584;8,97264175;18,01171777;716,0077423;497,2360745;1349,756991;18,22709436;13,5842571;22,22552317;2956400;37,17;-9,83;52,83;30,83
Salix cinerea;6,016163462;1,176875542;11,07144008;720,7049127;504,6278912;1237,430361;13,47004293;9,229822783;17,6171842;6282400;59,83;-0,83;65,83;39,83
Salix repens;7,857487661;2,104835508;11,9494088;730,7704382;520,4648355;1281,099688;12,817426;8,742267293;16,27408969;2801600;31,5;-10,5;66,5;41,17
Salvia nemorosa;8,343846833;4,206541761;11,81851222;677,4570409;282,2635361;1246,458142;16,70729466;13,48790487;19,89830077;3636400;59,83;11,5;54,5;33,17
Cephalanthera damasonium;9,601444223;5,885915185;14,56709811;715,4277328;505,4327307;1230,357693;15,38057325;11,16341647;19,99355027;3004400;47,5;-3,83;55,83;37,5
Sambucus ebulus;11,0223251;5,50907191;17,05245581;720,57533;471,9972413;1295,390284;16,82525651;11,37294373;21,44163548;4496800;54,83;-9,5;52,17;33,17
Saxifraga granulata;9,339472163;5,093512195;15,7974939;716,3793839;508,9706949;1225,338355;14,20481899;10,88900366;19,93242235;2830800;28,17;-9,83;63,83;30,17
Saxifraga rotundifolia;9,673965794;2,981846606;15,4195954;725,6661188;515,9083125;1310,305001;15,09193049;8,457671614;20,08741023;648800;44,83;0,17;47,83;37,5
Schedonorus pratensis;6,40784942;0,420003523;12,64859281;721,8013587;503,024526;1276,499674;13,37478872;8,239138351;18,58593978;8601600;59,83;-10,5;69,17;38,83
Scopolia carniolica;7,848190285;3,265994106;12,51405243;730,4993134;517,3141445;1245,328451;14,38291116;9,36498031;18,76845751;247200;43,5;15,17;49,83;41,5
Scorzonera austriaca;4,860930447;1,608219318;8,976187737;727,4904484;502,3505776;1356,862396;14,96050577;11,1174438;18,13532553;760000;59,83;5,5;56,5;43,83
Scrophularia auriculata;13,32001063;8,541784813;18,40763948;701,3862441;416,7218704;1233,445746;17,61083264;12,20330152;22,91615262;2612800;13,5;-10,5;56,17;29,83
Cephalanthera longifolia;9,396234745;4,626052297;15,59215398;727,6776082;509,5341378;1245,67179;15,08870886;11,8832038;19,98636263;3756800;46,17;-9,17;57,5;37,5
Sedum annuum;5,489392292;-1,489038223;12,29747586;750,6188838;513,1605556;1418,262333;10,95935653;4,731297363;18,143484;1226800;30,17;-14,83;71,17;40,5
Sedum rupestre;10,52707391;6,466206212;16,23250386;725,166972;517,1920898;1304,825926;15,50474743;11,10624681;20,87424151;2447200;25,17;-8,83;56,83;36,5
Sedum sexangulare;9,266680768;6,151573761;14,21481764;733,4529418;519,1376699;1269,920453;15,02730284;11,70190445;19,4561422;1987200;28,83;-1,5;60,17;39,5
Senecio nemorensis;2,366300163;1,022535339;4,360510101;725,2666214;516,2134714;1227,531228;12,75760346;10,83339176;15,64559408;191200;59,83;53,83;57,5;51,5
Cephalanthera rubra;9,163130595;5,015566228;14,23885567;707,9223561;513,9358669;1180,038574;15,015254;10,88994988;19,64399755;2648400;49,17;-1,83;59,5;39,83
Silene viscaria;6,034698747;1,871595618;10,87851201;746,5393606;513,9275516;1337,928707;13,50914031;10,40789968;17,55985704;4723600;59,83;4,83;65,83;40,5
Silene viscosa;5,786191955;3,174643075;10,58754653;718,8598802;510,6467924;1218,529275;14,95182213;13,10142843;19,37103971;818000;54,83;22,17;57,17;39,83
Sisymbrium loeselii;7,993418727;2,455409322;15,15385371;660,8071729;226,6480596;1282,492318;15,82811184;11,37764677;21,7094032;7570800;59,83;7,5;63,83;32,83
Sonchus asper;9,721829093;2,51509982;19,12386386;618,5259549;173,5383261;1169,195518;16,31303316;10,67145216;24,30384047;12501200;59,83;-13,83;66,17;27,17
Sorbus chamaemespilus;7,844221769;1,51022227;13,90892899;742,9964287;523,3963299;1319,587729;13,19457925;6,16039934;19,13282607;284000;23,5;-0,83;47,83;41,5
Sorbus hybrida;5,01866388;-0,514507552;7,771609612;725,0862823;517,8013064;1248,30026;9,341478049;4,375697303;12,49553965;125600;11,5;4,5;63,5;57,83
Agrimonia eupatoria;8,73604282;3,678473878;14,96067193;691,3665855;415,4015274;1227,979988;15,13799673;11,50318064;20,04380078;7968800;52,83;-10,17;62,17;30,5
Cerastium arvense;5,941196024;0,490891294;10,8049054;745,8573284;516,6390569;1293,680295;13,16569796;9,399044161;16,87666204;5567600;59,83;-3,83;64,83;40,5
Sparganium erectum;7,273765725;2,053350755;13,30896051;697,1719516;481,0909623;1171,024588;14,50240143;10,08357253;19,49188675;7450800;59,83;-5,17;67,5;37,83
Spergula morisonii;7,82378382;3,275556189;12,38274996;728,0174252;519,089878;1229,770333;13,46938783;10,08437356;17,104201;1164000;28,17;-1,5;64,5;42,5
Spirodela polyrhiza;7,33284788;2,903036073;11,39459018;721,9981909;501,0748024;1247,308956;14,12640694;11,44994204;17,69760652;5610400;59,83;-8,5;61,17;41,5
Stachys alopecuros;7,709635192;6,1954505;10,37140893;720,2370189;514,7186633;1236,477234;11,74932236;9,93672109;14,8832757;5600;0,83;0,17;42,5;42,5
Staphylea pinnata;9,967623704;7,032086921;13,12466165;716,5983606;520,4571271;1219,029166;16,04305085;12,82652893;19,01757966;453200;38,5;8,5;49,5;40,83
Stellaria palustris;6,137027831;1,411385161;10,30800923;728,2527119;506,2329869;1231,064524;13,3295922;10,01322374;17,07763173;5525200;59,83;-9,17;64,5;41,83
Stratiotes aloides;5,588390318;1,419720825;9,56138499;726,723128;504,0664178;1291,986542;13,37739618;10,29335106;17,02239958;4328000;59,83;-4,17;64,83;44,5
Ceratocapnos claviculata;10,71986772;7,903066747;13,72351428;748,6438661;519,2983743;1318,636744;14,27418023;10,94618633;17,10389509;815200;10,83;-9,17;58,17;40,17
Streptopus amplexifolius;8,141104283;2,347776949;13,56894352;733,7434323;522,0801557;1334,198663;13,79964276;7,203372556;19,03844103;564800;27,17;0,5;51,17;40,5
Thalictrum flavum;5,72012721;-1,052215563;11,86844499;719,480049;469,1328945;1284,424589;13,19004169;8,372570602;17,7223746;7824800;59,83;-9,5;69,17;39,17
Thalictrum lucidum;7,400700033;3,617726905;13,05027701;723,3765429;508,838431;1284,034754;14,49781843;11,73751934;18,61418496;3495200;49,83;9,17;60,83;38,5
Thalictrum minus;7,730801086;-0,420713955;15,16933533;662,6450445;276,4460928;1226,116448;14,68890779;8,101324118;20,60530334;9314000;59,83;-10,5;68,5;31,17
Thelypteris limbosperma;8,334136197;4,571050882;11,23570715;723,9662684;522,3209012;1248,810685;13,02647455;9,623262885;15,66775758;1732400;43,83;-10,5;64,5;41,5
Cerastium fontanum;6,111181487;-0,621056455;12,55077094;704,1226356;498,2688203;1190,776247;13,04559399;7,793995208;18,20572984;8978000;59,83;-10,5;70,83;37,83
Thelypteris palustris;7,425912625;2,930104423;13,62932704;714,8781376;507,3437597;1246,353061;14,33747147;11,05106825;18,73283003;5725600;59,83;-10,17;62,17;36,5
Tripleurospermum inodorum;6,062838712;0,222289996;11,62439486;707,7287864;464,5155219;1249,937979;13,0013368;7,743469238;17,83064242;8465600;59,83;-14,83;69,5;41,17
Turritis glabra;6,668465106;-0,289033765;13,14556481;670,734689;312,8895185;1175,241428;13,88472796;8,332420916;19,66311057;9702000;59,83;-7,17;69,17;34,83
Typha angustifolia;8,460678362;3,755495954;16,17512018;718,8212999;492,3314014;1241,895916;14,81356445;11,14458532;20,13193207;6377200;50,83;-9,17;62,83;35,5
Ulmus laevis;5,850133967;1,484066273;10,2874622;721,5627143;500,1096269;1326,173888;13,96559649;10,81319778;17,61471854;4658800;59,83;3,83;63,5;40,17
Utricularia vulgaris;6,305535741;0,845234743;12,28300456;705,4839844;501,9039974;1192,429307;13,3981783;8,719371545;17,8319943;7604000;59,83;-9,5;68,83;38,17
Vaccinium oxycoccos;4,487000146;-0,472796053;9,242009912;717,3503429;513,2280207;1190,710987;11,64869193;7,456013551;14,82455282;5411600;59,83;-10,5;69,5;45,83
Valeriana dioica;9,050399033;6,067862144;12,69558207;734,8206246;521,5500274;1261,081024;14,02427208;10,48079962;17,05155618;2096800;25,5;-9,17;57,5;42,17
Valeriana montana;8,908299186;2,249815198;13,68786731;723,1014369;518,8909974;1226,94536;14,06737007;7,294209817;18,71057022;586800;25,83;-8,83;49,83;41,17
Valeriana tripteris;7,979241324;2,814753479;12,26837997;739,9145434;521,1558824;1321,118371;13,55023885;7,538418907;17,97119497;636400;27,17;-6,17;49,83;40,5
Verbascum blattaria;10,20801568;6,128301238;16,44862929;711,7465938;511,6630282;1225,034275;16,43343709;13,08384131;20,8733708;3375600;49,17;-2,5;54,17;35,17
Veronica beccabunga;7,71570185;2,039109139;14,40894983;714,3223809;502,340193;1268,487308;14,29965946;10,83379607;19,30472336;7104000;59,83;-10,5;62,83;34,83
Veronica dillenii;6,688781796;3,971159392;8,805579932;716,6928647;508,26432;1242,349395;15,04633408;13,28871356;17,69485319;1701200;51,83;13,17;56,5;46,83
Veronica longifolia;3,815080068;-2,029459662;8,682821125;688,735752;405,9363401;1207,55659;12,06573773;5,787228822;17,50087308;6135200;59,83;6,5;71,17;43,17
Veronica polita;10,94038161;5,472551959;16,61505245;702,4072141;450,7493997;1245,893912;16,32435592;11,25297024;21,34062716;4841200;50,5;-10,5;56,83;34,17
Veronica spicata;6,575669312;1,762920362;11,17774405;703,0411352;404,9110971;1234,656279;14,08939976;10,81463777;17,8431919;5722000;59,83;-5,5;62,17;39,5
Veronica urticifolia;7,978452809;2,81464532;12,4814271;750,2317287;520,673568;1328,43159;13,51992115;7,028380472;18,58722321;513200;26,83;5,5;49,17;41,5
Vicia cassubica;7,290044438;4,121852906;11,49228386;729,5295206;513,2642396;1325,708553;14,27433831;11,96999298;17,8733699;2826400;49,83;7,5;60,17;37,17
Vicia hirsuta;7,82596206;1,526075704;15,76652595;711,7918034;486,3007778;1276,984935;14,30233464;9,486970427;20,3280188;8275200;56,83;-10,5;66,5;35,83
Vicia oroboides;8,815463939;6,43799825;10,90400982;738,8881478;517,1622067;1303,314425;14,75976267;12,09079919;17,25245242;96000;19,17;13,17;47,83;43,5
Vicia sparsiflora;8,814395932;5,973170356;12,59867697;724,9829819;517,4134558;1247,779351;12,36801206;9,650668948;15,87173151;228400;10,17;-7,5;61,17;41,83
Vicia sylvatica;5,342832174;-0,184747182;9,870046536;725,5433083;513,3905365;1261,086999;12,44787392;8,0687684;15,71611402;5447600;59,83;-10,5;66,83;41,83
Vinca herbacea;10,62001877;7,09713128;17,00441066;736,7221651;515,7129066;1285,717764;17,79971056;14,35845758;23,66226985;1254800;49,17;16,5;51,17;31,5
Chaerophyllum aureum;6,97667596;1,955099639;11,19439362;735,5892057;517,8082219;1285,294709;12,45785548;6,350052037;17,06697496;562400;48,83;-5,83;51,83;38,17
Viola elatior;6,955374204;3,088177824;11,11860592;726,1658732;507,7879205;1265,586446;15,41572972;13,07157579;18,35983662;2231600;58,83;3,83;57,5;41,5
Viola uliginosa;6,340024411;5,56102618;6,924547008;725,957307;518,8900526;1221,427274;12,47840554;12,10526712;12,7662378;20000;24,5;21,83;59,17;57,83
Viscum album;9,923344519;5,423293367;15,91946481;712,3836859;510,7776537;1273,988665;15,66247222;10,94822022;20,81078434;4545200;53,5;-6,17;55,5;34,83
Chaerophyllum bulbosum;5,86809977;1,255678139;10,96767628;711,42463;491,7409248;1289,791562;14,07682359;9,847444403;17,98796014;4630000;59,83;9,83;66,83;39,83
Chaerophyllum hirsutum;8,494282221;3,652675632;13,68814037;734,5542836;517,8535775;1245,124123;14,07753448;8,512752215;19,04141474;936800;25,17;-1,83;51,5;39,5
Chaerophyllum temulum;9,984668749;6,674810007;14,90710678;725,1756502;510,809918;1251,179506;15,19527366;11,40397055;19,69346183;3712400;39,17;-9,17;58,17;37,83
Agrostis canina;6,335740123;0,389322591;11,7884009;712,8891849;503,0365377;1228,353576;13,05665446;8,536233206;17,13350613;7511200;59,83;-10,5;68,83;39,83
Chelidonium majus;8,146232226;2,184100564;14,98337632;721,5827895;492,0523324;1270,055657;14,46345622;10,85112849;19,63442459;7239200;59,83;-9,17;62,83;35,5
Chenopodium album;11,5247037;0,614649907;24,21701876;513,1340765;47,24283312;1093,188647;18,09012803;8,123500288;30,81934566;18927600;59,83;-10,5;71,17;25,17
Lipandra polysperma;7,895183756;3,784707156;13,19020658;721,8979343;511,4564272;1254,114828;14,6016205;11,34336107;19,09362788;5595600;50,5;-5,17;62,17;38,17
Chrysosplenium alternifolium;5,561961778;-0,166258467;10,29328338;734,1718064;518,5772199;1275,370593;12,69954734;8,258894102;16,6140203;5429600;59,83;-4,83;66,17;42,17
Chrysosplenium oppositifolium;9,806248638;7,376039839;12,75857886;745,2139535;520,4795382;1302,533167;13,92290903;11,20549456;16,75036279;1346000;16,17;-10,17;58,5;42,5
Circaea alpina;5,30199201;0,866118249;9,383489482;731,8021667;519,558805;1222,693842;12,2652613;7,552972293;15,43212727;3752800;59,83;-0,17;70,5;40,5
Circaea lutetiana;8,519692939;4,260482043;12,44079729;724,7754031;513,0098414;1303,478406;14,45069466;11,69036893;18,35895281;4312800;48,83;-9,5;57,5;39,83
Agrostis capillaris;6,09237603;-1,099131595;13,4011242;731,9967596;485,8980134;1334,877902;12,93724963;6,631911128;19,09130019;8947200;59,83;-10,5;71,17;36,83
Cirsium arvense;7,183605927;0,522957629;14,59583908;701,556231;437,2021106;1195,356757;14,35658915;9,079310378;20,01450846;9734000;59,83;-10,17;69,83;35,83
Cirsium oleraceum;6,19527532;1,466605122;10,5888751;723,320211;515,6486218;1233,892656;13,38486617;10,85276645;16,74508109;3770000;59,83;2,83;61,5;42,5
Cirsium palustre;6,883949103;1,28269756;13,14349906;715,3262515;512,3220219;1239,111959;13,4155894;9,409194976;18,14438372;6873600;59,83;-10,5;68,5;37,5
Cirsium vulgare;8,014981762;2,107252047;15,41938614;704,0395979;432,3372822;1268,556874;14,63541457;10,35555686;20,29362407;8713600;59,83;-8,83;65,5;36,17
Clematis recta;8,113294673;3,925428592;14,47052089;729,0093756;507,5606775;1305,815476;15,32409997;12,35050422;19,49234599;3055200;52,17;-3,5;57,83;39,17
Clematis vitalba;11,18886988;6,162387064;16,32678205;723,8503147;506,5010031;1238,698799;16,40227124;11,75430101;20,99095379;3579600;49,5;-9,17;53,83;36,17
Clinopodium vulgare;8,904546159;3,070126888;16,46822104;719,3440739;494,8864716;1283,14582;14,77990036;10,45462957;20,60785645;7284000;56,5;-9,5;62,5;33,83
Colchicum autumnale;10,1027941;6,621684865;14,36721199;733,2156008;516,6367697;1294,246557;15,29490557;12,05092137;19,3939647;2506800;28,83;-9,17;54,5;40,5
Conopodium majus;10,42776011;7,539308176;13,20440213;720,9363593;515,3270352;1214,768806;13,80697153;10,16224423;17,03919814;1054400;6,5;-10,5;62,83;40,83
Convolvulus arvensis;8,523123211;2,395156026;16,28831754;684,802534;307,7156459;1267,326279;15,4764743;11,01693567;20,9304306;9865200;59,83;-10,5;64,83;28,83
Convallaria majalis;7,009537127;1,808298139;11,62192169;732,7111151;511,7043352;1278,947559;13,24979333;8,074997468;17,45245357;6388800;52,5;-8,17;67,83;39,17
Erigeron canadensis;8,771119997;3,332351569;15,86826358;702,3125828;466,7550551;1221,768467;15,46792666;12,31886841;20,32657721;6598400;59,17;-9,5;59,17;35,83
Cornus mas;10,4155229;5,957785061;14,66872603;735,0427976;512,5731229;1308,306359;16,29342313;11,29886648;19,93767031;2416000;48,17;-1,17;50,5;36,5
Cornus sanguinea;8,770738955;4,626359982;13,43351817;726,9296654;510,5854701;1249,002345;14,83279161;12,14498538;18,87336866;4694800;43,83;-9,17;57,5;37,5
Corylus avellana;7,444498544;2,884005436;12,55169515;729,9169928;516,9355338;1247,301225;13,91804694;10,5356562;18,58086969;5855200;59,17;-10,5;68,5;38,83
Corydalis cava;8,368548359;5,65649266;11,3945957;734,0744228;518,3526139;1335,302528;14,74991066;11,13746787;18,29966332;1912400;33,17;6,5;56,5;41,83
Corydalis intermedia;6,506283787;0,4647238;8,95944118;724,6268936;521,3949387;1239,275913;12,52756446;6,521722134;14,8571961;1231600;28,17;6,83;69,83;44,83
Corydalis pumila;6,266468209;3,67167276;8,018451109;742,7576924;521,2239759;1295,735322;12,02527416;10,36824109;13,97184803;82400;17,83;11,17;60,83;52,83
Agrostis stolonifera;7,453685278;0,070070247;15,40478416;694,1421326;399,4618742;1265,882893;14,29036629;8,430244135;20,53801097;10722000;59,83;-9,5;71,17;30,5
Corydalis solida;7,411700036;2,932401779;11,89586039;731,1544885;514,9708044;1296,461225;14,35946496;11,14004503;18,1111392;4158000;48,83;-1,17;61,17;40,5
Crataegus laevigata;9,258182502;5,507075347;12,89264256;735,0073015;517,5790692;1282,828986;14,83896788;11,31212498;18,91879325;2694000;28,5;-4,17;60,5;37,5
Crataegus monogyna;10,17741814;5,698104311;16,65236906;723,1558548;472,2626172;1292,838977;15,6175975;11,28124844;20,73471813;6365200;46,17;-9,5;63,17;35,5
Crepis biennis;8,157793752;4,218065356;12,77970795;721,9762577;516,0920969;1220,135339;14,44243529;11,78939319;18,63389925;3569200;43,17;-9,83;58,83;38,83
Crepis paludosa;5,581011107;0,381488782;10,37965059;730,0704043;519;1258,57658;12,11453375;7,560625803;16,71349308;5178800;57,5;-10,17;70,17;41,17
Cruciata laevipes;10,17997174;5,264942762;15,8838008;714,476727;509,1077517;1234,256243;15,71646485;11,37123236;20,24368794;4416000;52,5;-9,17;57,83;35,83
Cytisus scoparius;9,83737888;6,504493364;14,75800122;725,939855;516,217954;1289,106353;14,55517304;11,43189198;19,78182119;2634000;23,83;-9,83;58,83;37,5
Dactylis glomerata;8,576560908;1,610338833;16,62035758;672,3348495;340,6086062;1244,241962;15,08902606;9,832986195;21,01162851;10524000;59,83;-10,5;65,83;29,83
Ajuga genevensis;8,195595155;4,16041473;11,90208733;729,6442208;517,8066169;1285,586703;14,77919116;12,37233359;18,06959124;3116800;48,83;-1,5;57,5;40,83
Dactylorhiza maculata;5,973382261;-0,060384264;12,45565571;730,1612152;508,2980636;1333,627004;12,66572887;7,116428725;17,48600527;7330800;59,83;-10,17;70,83;38,17
Daphne laureola;11,95884717;8,615571303;16,26074468;748,7907917;517,3185311;1330,497978;16,27215344;12,95926554;20,64929248;1188400;22,5;-7,17;53,83;36,83
Daphne mezereum;4,826550023;-0,895809132;10,8666499;735,8799761;514,7840323;1285,675278;12,26128752;7,293436849;16,70184917;5641200;59,83;-4,17;67,83;39,83
Daucus carota;10,12160437;4,210268947;16,92283441;719,0029675;502,1278966;1248,240041;15,28456772;10,51153287;21,13901733;5495200;48,17;-10,17;64,17;31,17
Deschampsia cespitosa;5,473794598;-1,996380212;11,9143069;714,8865134;461,0839832;1278,054788;12,38310255;6,027185726;17,4321334;8962000;59,83;-10,5;70,5;38,83
Avenella flexuosa;5,851679581;-1,691485753;13,77426929;733,8966662;495,3199248;1293,792288;12,44201214;5,759124085;19,09609985;7190800;59,83;-9,83;71,17;36,83
Descurainia sophia;7,846203772;2,802327268;13,67948104;691,653176;390,9749644;1273,205954;14,92076256;10,78692951;19,67238088;8615200;59,83;-6,83;66,83;36,83
Dianthus armeria;9,472523735;6,436890874;13,37719151;730,7097778;521,5096493;1234,529407;14,63650032;10,68723396;19,00524699;2438400;48,17;-6,5;55,83;41,5
Acer campestre;9,201676068;4,926910648;13,20648022;723,318351;512,2468615;1248,075447;15,20673371;11,38787271;19,20400426;3484000;48,17;-6,83;55,83;38,17
Ajuga reptans;7,96547197;2,684949051;12,53985818;735,4097784;512,4619154;1251,811456;14,3637031;11,18361465;18,58741821;5388400;55,17;-10,17;61,17;37,5
Dictamnus albus;10,79470524;6,207087305;15,30389389;723,3600495;508,8291136;1310,309347;16,96783902;12,56295335;20,60827227;1458000;49,5;-4,5;52,83;37,83
Digitalis grandiflora;7,722375564;4,604448381;11,17938113;732,6525203;518,8034514;1237,987407;14,08675841;10,86423587;17,32709325;2155200;33,5;2,5;57,17;38,83
Digitalis purpurea;11,03880239;7,627787095;16,15103326;730,4044208;515,4697482;1279,371117;15,29026572;11,21882029;20,85645913;1714800;12,5;-10,5;62,17;36,5
Dryopteris carthusiana;5,806860957;0,386425594;11,38835052;723,1599116;515,0527928;1241,767192;12,52949253;8,441282458;16,13814144;6615600;59,83;-10,5;68,83;42,5
Dryopteris dilatata;8,919146922;4,962054408;12,46817986;709,619286;518,0608479;1193,13422;13,75708461;10,26136168;16,89909624;2704800;26,17;-9,83;62,17;39,17
Dryopteris filix-mas;7,299396886;0,78016529;13,85687439;723,7191638;496,1773641;1291,698861;13,66288169;8,290363578;19,00156785;7638000;59,83;-10,17;71,17;36,83
Elymus caninus;6,102350783;0,139046674;11,46904539;733,3847686;511,8983025;1269,807071;13,0096996;7,193126586;17,25278276;7758800;59,83;-10,5;71,17;40,17
Allium carinatum;8,622487258;2,835203178;11,64265502;739,6315283;519,058043;1263,260798;14,15181591;7,202398543;18,44901568;696000;27,17;4,83;50,83;41,17
Elytrigia repens;7,040105208;0,057484297;15,87064207;678,7791913;398,8068792;1211,651931;13,98335615;8,017045686;20,3571677;10644000;59,83;-10,17;70,17;32,17
Epilobium angustifolium;6,449279729;-1,434245133;13,6191473;663,7836384;360,2392964;1164,044274;13,43782526;6,506692191;19,4062697;11184400;59,83;-10,17;70,83;36,17
Epilobium ciliatum;4,487177405;3,063445819;6,348412844;732,3579752;520,3643478;1285,280305;11,06963695;10,14204705;12,05990364;164400;30,17;12,5;62,17;58,17
Epilobium hirsutum;9,313727188;3,637457658;16,45186771;709,7690329;473,4981719;1277,872651;15,52047067;11,59269916;21,04628773;7230400;59,83;-10,5;60,5;34,5
Epilobium montanum;7,157489677;1,242828551;13,11586555;709,8315021;505,4344254;1272,914216;13,4491831;8,18746636;18,48474391;7679600;59,83;-10,17;71,17;38,83
Epilobium palustre;4,993312317;-1,555081612;10,63285599;692,7306809;485,2004408;1163,565581;12,10559972;6,504782083;16,65453871;8102800;59,83;-10,17;70,83;39,83
Epilobium parviflorum;9,543145413;4,449084758;15,89570805;729,2420864;511,4759859;1293,211729;15,22283638;11,54197447;20,56636498;5766000;47,17;-10,5;60,17;35,83
Allium oleraceum;7,254390854;3,687203753;11,48938148;724,4715201;516,0877477;1238,247038;14,12960505;11,34129749;17,76562464;4507600;49,5;-3,17;64,83;42,5
Epipactis atrorubens;6,02737951;-0,132370072;11,47095579;724,1486032;516,9603446;1245,183606;13,11854452;8,634380396;17,35919562;3861200;59,83;-1,83;71,17;40,17
Epipactis helleborine;8,68073702;3,306259294;16,03689402;713,1750279;496,0544258;1227,429916;14,82537332;11,15170803;20,4337003;6719200;59,83;-10,17;63,5;35,5
Equisetum arvense;6,161623653;-1,212219515;13,5678318;700,069622;466,47932;1216,022181;12,94801932;6,161188825;19,195671;9605600;59,83;-10,17;71,17;36,83
Equisetum hyemale;4,806165652;-0,371293745;9,657684699;735,736208;512,1061715;1356,281164;12,27020596;8,093370275;15,72917627;5634800;59,83;-3,83;70,5;42,5
Equisetum sylvaticum;4,481510934;-1,050132629;9,697347884;722,4197981;504,2916836;1307,202254;11,67328837;6,606208743;14,91615739;6428000;59,83;-10,5;70,83;44,5
Equisetum telmateia;10,62368322;6,557342379;16,93974639;721,9728207;513,9910756;1250,613641;15,54679454;10,9621342;21,18928696;3010800;47,5;-10,5;56,17;34,17
Eryngium campestre;11,51405762;6,615504748;17,47231138;694,7437916;441,8041807;1241,895598;17,4105291;13,54280807;21,56719073;4712800;46,83;-9,5;55,83;31,83
